18	 0.999591	-0.015878	-0.023668	 0.076341	 0.015151	 0.999427	-0.030140	-0.005489	 0.024129	 0.029777	 0.999271	 0.264350	 0.000000	 0.000000	 0.000000	 1.000000
19	 0.999453	-0.018336	-0.027440	 0.081258	 0.017301	 0.999158	-0.037061	-0.008168	 0.028092	 0.036575	 0.998944	 0.276222	 0.000000	 0.000000	 0.000000	 1.000000
20	 0.999322	-0.021132	-0.030040	 0.085902	 0.019860	 0.998933	-0.041570	-0.010621	 0.030881	 0.040955	 0.998692	 0.288171	 0.000000	 0.000000	 0.000000	 1.000000
21	 0.999281	-0.022710	-0.030255	 0.090625	 0.021378	 0.998833	-0.043190	-0.012783	 0.031196	 0.042523	 0.998617	 0.299957	 0.000000	 0.000000	 0.000000	 1.000000
22	 0.999226	-0.025412	-0.029911	 0.095959	 0.024035	 0.998689	-0.045058	-0.014823	 0.031012	 0.044315	 0.998545	 0.313944	 0.000000	 0.000000	 0.000000	 1.000000
23	 0.999159	-0.028424	-0.029428	 0.101042	 0.026949	 0.998435	-0.048877	-0.016346	 0.030766	 0.048054	 0.998380	 0.328211	 0.000000	 0.000000	 0.000000	 1.000000
24	 0.999231	-0.028972	-0.026280	 0.105402	 0.027541	 0.998223	-0.052708	-0.017317	 0.027756	 0.051955	 0.998274	 0.340386	 0.000000	 0.000000	 0.000000	 1.000000
25	 0.999363	-0.028498	-0.021322	 0.110371	 0.027188	 0.997896	-0.058733	-0.018084	 0.022947	 0.058128	 0.998056	 0.354585	 0.000000	 0.000000	 0.000000	 1.000000
26	 0.999401	-0.028639	-0.019258	 0.115126	 0.027329	 0.997538	-0.064454	-0.018244	 0.021054	 0.063902	 0.997746	 0.368915	 0.000000	 0.000000	 0.000000	 1.000000
27	 0.999404	-0.029367	-0.017961	 0.118932	 0.028089	 0.997352	-0.066944	-0.017961	 0.019876	 0.066414	 0.997606	 0.381728	 0.000000	 0.000000	 0.000000	 1.000000
28	 0.999427	-0.029935	-0.015608	 0.123164	 0.028870	 0.997545	-0.063663	-0.017251	 0.017473	 0.063189	 0.997860	 0.396834	 0.000000	 0.000000	 0.000000	 1.000000
29	 0.999481	-0.029292	-0.013184	 0.127319	 0.028348	 0.997418	-0.065851	-0.016281	 0.015077	 0.065456	 0.997753	 0.413218	 0.000000	 0.000000	 0.000000	 1.000000
30	 0.999439	-0.030903	-0.012688	 0.131261	 0.030016	 0.997492	-0.063968	-0.015123	 0.014631	 0.063564	 0.997882	 0.429910	 0.000000	 0.000000	 0.000000	 1.000000
31	 0.999364	-0.033481	-0.012076	 0.134372	 0.032643	 0.997482	-0.062831	-0.014189	 0.014147	 0.062410	 0.997961	 0.444591	 0.000000	 0.000000	 0.000000	 1.000000
32	 0.999330	-0.035007	-0.010444	 0.137654	 0.034265	 0.997411	-0.063092	-0.013262	 0.012623	 0.062705	 0.997963	 0.461927	 0.000000	 0.000000	 0.000000	 1.000000
33	 0.999230	-0.037405	-0.011556	 0.140244	 0.036846	 0.998342	-0.044123	-0.012261	 0.013183	 0.043673	 0.998967	 0.477787	 0.000000	 0.000000	 0.000000	 1.000000
34	 0.999293	-0.036556	-0.008422	 0.142703	 0.035944	 0.997388	-0.062523	-0.012644	 0.010682	 0.062188	 0.998018	 0.495259	 0.000000	 0.000000	 0.000000	 1.000000
35	 0.999103	-0.039169	-0.015914	 0.144692	 0.038457	 0.998380	-0.041838	-0.012476	 0.017521	 0.041198	 0.999005	 0.511322	 0.000000	 0.000000	 0.000000	 1.000000
36	 0.999064	-0.039674	-0.017029	 0.146872	 0.038949	 0.998433	-0.040092	-0.012875	 0.018587	 0.039401	 0.999058	 0.528996	 0.000000	 0.000000	 0.000000	 1.000000
37	 0.999030	-0.040757	-0.016454	 0.148986	 0.040030	 0.998338	-0.041370	-0.013126	 0.018107	 0.040681	 0.999016	 0.546571	 0.000000	 0.000000	 0.000000	 1.000000
38	 0.998978	-0.042556	-0.014971	 0.150618	 0.041886	 0.998256	-0.041501	-0.013257	 0.016705	 0.040842	 0.999034	 0.561215	 0.000000	 0.000000	 0.000000	 1.000000
39	 0.999066	-0.041244	-0.012585	 0.152871	 0.040667	 0.998288	-0.041945	-0.013282	 0.014288	 0.041404	 0.999048	 0.577648	 0.000000	 0.000000	 0.000000	 1.000000
40	 0.999121	-0.040204	-0.011612	 0.155157	 0.039633	 0.998214	-0.044582	-0.013230	 0.013379	 0.044093	 0.998946	 0.593345	 0.000000	 0.000000	 0.000000	 1.000000
41	 0.999179	-0.039423	-0.009016	 0.157507	 0.038942	 0.998134	-0.046912	-0.013243	 0.010844	 0.046533	 0.998866	 0.606309	 0.000000	 0.000000	 0.000000	 1.000000
42	 0.999198	-0.039692	-0.004800	 0.160844	 0.039387	 0.997964	-0.050051	-0.013478	 0.006773	 0.049833	 0.998743	 0.621149	 0.000000	 0.000000	 0.000000	 1.000000
43	 0.999095	-0.042273	-0.004116	 0.164828	 0.042016	 0.997998	-0.047156	-0.013763	 0.006097	 0.046950	 0.998887	 0.635117	 0.000000	 0.000000	 0.000000	 1.000000
44	 0.998785	-0.048735	-0.006739	 0.169181	 0.048350	 0.997730	-0.046780	-0.014300	 0.008998	 0.046408	 0.998890	 0.648731	 0.000000	 0.000000	 0.000000	 1.000000
45	 0.998239	-0.058396	-0.010017	 0.173692	 0.057837	 0.997194	-0.047442	-0.014924	 0.012751	 0.046790	 0.998832	 0.661862	 0.000000	 0.000000	 0.000000	 1.000000
46	 0.997678	-0.067018	-0.011764	 0.178017	 0.066321	 0.996523	-0.050356	-0.015709	 0.015088	 0.049472	 0.998671	 0.673066	 0.000000	 0.000000	 0.000000	 1.000000
47	 0.996786	-0.078880	-0.013612	 0.184267	 0.078040	 0.995570	-0.052363	-0.016791	 0.017671	 0.051146	 0.998544	 0.687498	 0.000000	 0.000000	 0.000000	 1.000000
48	 0.995983	-0.087811	-0.017200	 0.189488	 0.086802	 0.994910	-0.051116	-0.017845	 0.021588	 0.049432	 0.998553	 0.697991	 0.000000	 0.000000	 0.000000	 1.000000
49	 0.994869	-0.098461	-0.022970	 0.196206	 0.097131	 0.993913	-0.051919	-0.019272	 0.027927	 0.049437	 0.998396	 0.710123	 0.000000	 0.000000	 0.000000	 1.000000
50	 0.993862	-0.106784	-0.028652	 0.202585	 0.105110	 0.993017	-0.053511	-0.020605	 0.034148	 0.050188	 0.998166	 0.720247	 0.000000	 0.000000	 0.000000	 1.000000
51	 0.992736	-0.115408	-0.033770	 0.210718	 0.113327	 0.991914	-0.057073	-0.022125	 0.040064	 0.052849	 0.997809	 0.732382	 0.000000	 0.000000	 0.000000	 1.000000
52	 0.991729	-0.122280	-0.038805	 0.218217	 0.119859	 0.991059	-0.058552	-0.023358	 0.045596	 0.053436	 0.997541	 0.742376	 0.000000	 0.000000	 0.000000	 1.000000
53	 0.990289	-0.131799	-0.044045	 0.229239	 0.129300	 0.990105	-0.054490	-0.024927	 0.050767	 0.048286	 0.997553	 0.755387	 0.000000	 0.000000	 0.000000	 1.000000
54	 0.989384	-0.137347	-0.047312	 0.238185	 0.134845	 0.989520	-0.051608	-0.025799	 0.053878	 0.044700	 0.997557	 0.764705	 0.000000	 0.000000	 0.000000	 1.000000
55	 0.987997	-0.146172	-0.049794	 0.249365	 0.143642	 0.988358	-0.050135	-0.026705	 0.056515	 0.042401	 0.997511	 0.775110	 0.000000	 0.000000	 0.000000	 1.000000
56	 0.986187	-0.155975	-0.055587	 0.260833	 0.153218	 0.986930	-0.049918	-0.027578	 0.062616	 0.040733	 0.997216	 0.784477	 0.000000	 0.000000	 0.000000	 1.000000
57	 0.984798	-0.163184	-0.059372	 0.270911	 0.159916	 0.985579	-0.055292	-0.028446	 0.067508	 0.044980	 0.996715	 0.792066	 0.000000	 0.000000	 0.000000	 1.000000
58	 0.983891	-0.167355	-0.062709	 0.284422	 0.163678	 0.984750	-0.058931	-0.029332	 0.071582	 0.047741	 0.996303	 0.800924	 0.000000	 0.000000	 0.000000	 1.000000
59	 0.983643	-0.167710	-0.065580	 0.294428	 0.163892	 0.984710	-0.058994	-0.029638	 0.074439	 0.047305	 0.996115	 0.806783	 0.000000	 0.000000	 0.000000	 1.000000
60	 0.983444	-0.166157	-0.072181	 0.305813	 0.162225	 0.985131	-0.056535	-0.029610	 0.080468	 0.043913	 0.995801	 0.812904	 0.000000	 0.000000	 0.000000	 1.000000
61	 0.983909	-0.164099	-0.070538	 0.315474	 0.159517	 0.985013	-0.065552	-0.029307	 0.080205	 0.053270	 0.995367	 0.818352	 0.000000	 0.000000	 0.000000	 1.000000
62	 0.984684	-0.158038	-0.073499	 0.328455	 0.154303	 0.986586	-0.053251	-0.027926	 0.080895	 0.041117	 0.995885	 0.822198	 0.000000	 0.000000	 0.000000	 1.000000
63	 0.985179	-0.154797	-0.073775	 0.337791	 0.151134	 0.987135	-0.052162	-0.026476	 0.080868	 0.040261	 0.995922	 0.824867	 0.000000	 0.000000	 0.000000	 1.000000
64	 0.985923	-0.151390	-0.070835	 0.348481	 0.148228	 0.987825	-0.047217	-0.024277	 0.077089	 0.036074	 0.996381	 0.827306	 0.000000	 0.000000	 0.000000	 1.000000
65	 0.986121	-0.151054	-0.068780	 0.358598	 0.148851	 0.988229	-0.035334	-0.021568	 0.073276	 0.024625	 0.997015	 0.828469	 0.000000	 0.000000	 0.000000	 1.000000
66	 0.985073	-0.156417	-0.071742	 0.366861	 0.155338	 0.987671	-0.019598	-0.019200	 0.073889	 0.008178	 0.997238	 0.828270	 0.000000	 0.000000	 0.000000	 1.000000
67	 0.983698	-0.165453	-0.070315	 0.376312	 0.164879	 0.986233	-0.013073	-0.016212	 0.071475	 0.001283	 0.997445	 0.827864	 0.000000	 0.000000	 0.000000	 1.000000
68	 0.982083	-0.174771	-0.070352	 0.383941	 0.174535	 0.984620	-0.008631	-0.013781	 0.070741	-0.003786	 0.997490	 0.826536	 0.000000	 0.000000	 0.000000	 1.000000
69	 0.980039	-0.186328	-0.069185	 0.392150	 0.186364	 0.982475	-0.005018	-0.011245	 0.068869	-0.007959	 0.997596	 0.823815	 0.000000	 0.000000	 0.000000	 1.000000
70	 0.978705	-0.193896	-0.067243	 0.398747	 0.194103	 0.980986	-0.002453	-0.009052	 0.066400	-0.010635	 0.997738	 0.820567	 0.000000	 0.000000	 0.000000	 1.000000
71	 0.977619	-0.200794	-0.062639	 0.405903	 0.201394	 0.979509	 0.004524	-0.006707	 0.060406	-0.017022	 0.998029	 0.815643	 0.000000	 0.000000	 0.000000	 1.000000
72	 0.977185	-0.203902	-0.059294	 0.412489	 0.204789	 0.978760	 0.010472	-0.004861	 0.055858	-0.022361	 0.998187	 0.810229	 0.000000	 0.000000	 0.000000	 1.000000
73	 0.977071	-0.203426	-0.062701	 0.417499	 0.204860	 0.978628	 0.018512	-0.003290	 0.057553	-0.030919	 0.997861	 0.804183	 0.000000	 0.000000	 0.000000	 1.000000
74	 0.977607	-0.200930	-0.062392	 0.422800	 0.202490	 0.979072	 0.020935	-0.001831	 0.056838	-0.033087	 0.997833	 0.797179	 0.000000	 0.000000	 0.000000	 1.000000
75	 0.979619	-0.193175	-0.054882	 0.428593	 0.194220	 0.980844	 0.015635	-0.000585	 0.050771	-0.025963	 0.998371	 0.789230	 0.000000	 0.000000	 0.000000	 1.000000
76	 0.981191	-0.183953	-0.058372	 0.432168	 0.185283	 0.982505	 0.019393	 0.000368	 0.053745	-0.029831	 0.998107	 0.781235	 0.000000	 0.000000	 0.000000	 1.000000
77	 0.983510	-0.168354	-0.065932	 0.436237	 0.170059	 0.985197	 0.022120	 0.001386	 0.061194	-0.032957	 0.997579	 0.769120	 0.000000	 0.000000	 0.000000	 1.000000
78	 0.985607	-0.155032	-0.067269	 0.439057	 0.156848	 0.987355	 0.023488	 0.001872	 0.062741	-0.033692	 0.997459	 0.758915	 0.000000	 0.000000	 0.000000	 1.000000
79	 0.987670	-0.141481	-0.066878	 0.441920	 0.143274	 0.989412	 0.023628	 0.002044	 0.062793	-0.032910	 0.997482	 0.745896	 0.000000	 0.000000	 0.000000	 1.000000
80	 0.989020	-0.132222	-0.065879	 0.444158	 0.133577	 0.990896	 0.017379	 0.001946	 0.062950	-0.025979	 0.997677	 0.734484	 0.000000	 0.000000	 0.000000	 1.000000
81	 0.989887	-0.125271	-0.066427	 0.446207	 0.126406	 0.991891	 0.013884	 0.001197	 0.064119	-0.022131	 0.997696	 0.722211	 0.000000	 0.000000	 0.000000	 1.000000
82	 0.991250	-0.116712	-0.061525	 0.448489	 0.117350	 0.993069	 0.007593	-0.000139	 0.060184	-0.014738	 0.998079	 0.706912	 0.000000	 0.000000	 0.000000	 1.000000
83	 0.992341	-0.109494	-0.057045	 0.449918	 0.109844	 0.993948	 0.003770	-0.001796	 0.056260	-0.009998	 0.998367	 0.691219	 0.000000	 0.000000	 0.000000	 1.000000
84	 0.993215	-0.103652	-0.052581	 0.451364	 0.103901	 0.994590	 0.002781	-0.003469	 0.051984	-0.008216	 0.998615	 0.677306	 0.000000	 0.000000	 0.000000	 1.000000
85	 0.993937	-0.098937	-0.047821	 0.452714	 0.099188	 0.995068	 0.003688	-0.005756	 0.047197	-0.008401	 0.998851	 0.660756	 0.000000	 0.000000	 0.000000	 1.000000
86	 0.994772	-0.092648	-0.042788	 0.454182	 0.092903	 0.995670	 0.004816	-0.008224	 0.042135	-0.008758	 0.999074	 0.644460	 0.000000	 0.000000	 0.000000	 1.000000
87	 0.995913	-0.081955	-0.037791	 0.456234	 0.082226	 0.996599	 0.006496	-0.011098	 0.037111	-0.009571	 0.999266	 0.628534	 0.000000	 0.000000	 0.000000	 1.000000
88	 0.996839	-0.071339	-0.034814	 0.458749	 0.071877	 0.997304	 0.015246	-0.014161	 0.033615	-0.017696	 0.999277	 0.612461	 0.000000	 0.000000	 0.000000	 1.000000
89	 0.997436	-0.061195	-0.036957	 0.461736	 0.062022	 0.997833	 0.022316	-0.017570	 0.035494	-0.024549	 0.999066	 0.596935	 0.000000	 0.000000	 0.000000	 1.000000
90	 0.997585	-0.054567	-0.042837	 0.465203	 0.055692	 0.998116	 0.026045	-0.021146	 0.041318	-0.028366	 0.998741	 0.581567	 0.000000	 0.000000	 0.000000	 1.000000
91	 0.997762	-0.049287	-0.045079	 0.468680	 0.050490	 0.998382	 0.026428	-0.024234	 0.043687	-0.028643	 0.998632	 0.568365	 0.000000	 0.000000	 0.000000	 1.000000
92	 0.997987	-0.044931	-0.044655	 0.473000	 0.045524	 0.998886	 0.012820	-0.028186	 0.044015	-0.014823	 0.998921	 0.553760	 0.000000	 0.000000	 0.000000	 1.000000
93	 0.998187	-0.039065	-0.045692	 0.477414	 0.039762	 0.999104	 0.014854	-0.031315	 0.045057	-0.016641	 0.998845	 0.539738	 0.000000	 0.000000	 0.000000	 1.000000
94	 0.998203	-0.035470	-0.048208	 0.482730	 0.035801	 0.999342	 0.006405	-0.035014	 0.047936	-0.008115	 0.998819	 0.524573	 0.000000	 0.000000	 0.000000	 1.000000
95	 0.998247	-0.031787	-0.049827	 0.487671	 0.031884	 0.999493	 0.001508	-0.038046	 0.049742	-0.003089	 0.998759	 0.511534	 0.000000	 0.000000	 0.000000	 1.000000
96	 0.998177	-0.026791	-0.054006	 0.493761	 0.026710	 0.999643	-0.001897	-0.041394	 0.054026	 0.000456	 0.998542	 0.496176	 0.000000	 0.000000	 0.000000	 1.000000
97	 0.997964	-0.021655	-0.059918	 0.500457	 0.021466	 0.999764	-0.003520	-0.044374	 0.059969	 0.002232	 0.998201	 0.480605	 0.000000	 0.000000	 0.000000	 1.000000
98	 0.997671	-0.018236	-0.065655	 0.507716	 0.017787	 0.999816	-0.007162	-0.046946	 0.065761	 0.005984	 0.997822	 0.464906	 0.000000	 0.000000	 0.000000	 1.000000
99	 0.997426	-0.015839	-0.069872	 0.515590	 0.014613	 0.999733	-0.017790	-0.049303	 0.070123	 0.016731	 0.997404	 0.449434	 0.000000	 0.000000	 0.000000	 1.000000
100	 0.997252	-0.013317	-0.072814	 0.522819	 0.011742	 0.999691	-0.021793	-0.050810	 0.073070	 0.020887	 0.997115	 0.435479	 0.000000	 0.000000	 0.000000	 1.000000
101	 0.997091	-0.008433	-0.075698	 0.533104	 0.006669	 0.999702	-0.023325	-0.052503	 0.075862	 0.022762	 0.996866	 0.416180	 0.000000	 0.000000	 0.000000	 1.000000
102	 0.996894	-0.003738	-0.078611	 0.541507	 0.001631	 0.999639	-0.026659	-0.053491	 0.078672	 0.026458	 0.996558	 0.401648	 0.000000	 0.000000	 0.000000	 1.000000
103	 0.996245	 0.001049	-0.086519	 0.550374	-0.003715	 0.999523	-0.030489	-0.054287	 0.086436	 0.030707	 0.995793	 0.386840	 0.000000	 0.000000	 0.000000	 1.000000
104	 0.995518	 0.005772	-0.094356	 0.561313	-0.008990	 0.999391	-0.033549	-0.055115	 0.094095	 0.034258	 0.994984	 0.369167	 0.000000	 0.000000	 0.000000	 1.000000
105	 0.994658	 0.009012	-0.102787	 0.570820	-0.012749	 0.999278	-0.035609	-0.055821	 0.102382	 0.036741	 0.994078	 0.353687	 0.000000	 0.000000	 0.000000	 1.000000
106	 0.993939	 0.012896	-0.109130	 0.582088	-0.016918	 0.999206	-0.035873	-0.056751	 0.108570	 0.037514	 0.993392	 0.335237	 0.000000	 0.000000	 0.000000	 1.000000
107	 0.993692	 0.018792	-0.110522	 0.593332	-0.022772	 0.999130	-0.034736	-0.058074	 0.109763	 0.037046	 0.993279	 0.316465	 0.000000	 0.000000	 0.000000	 1.000000
108	 0.993499	 0.027871	-0.110346	 0.604436	-0.031843	 0.998896	-0.034298	-0.059711	 0.109261	 0.037600	 0.993313	 0.297668	 0.000000	 0.000000	 0.000000	 1.000000
109	 0.993025	 0.037291	-0.111824	 0.613912	-0.041441	 0.998521	-0.034943	-0.061217	 0.110349	 0.039345	 0.993126	 0.281483	 0.000000	 0.000000	 0.000000	 1.000000
110	 0.992368	 0.045522	-0.114584	 0.624584	-0.050093	 0.998039	-0.037274	-0.063088	 0.112657	 0.042740	 0.992727	 0.262598	 0.000000	 0.000000	 0.000000	 1.000000
111	 0.991888	 0.052582	-0.115715	 0.634848	-0.057564	 0.997525	-0.040099	-0.064773	 0.113316	 0.046447	 0.992486	 0.243868	 0.000000	 0.000000	 0.000000	 1.000000
112	 0.991751	 0.054172	-0.116154	 0.644308	-0.059202	 0.997422	-0.040263	-0.066411	 0.113670	 0.046819	 0.992428	 0.225375	 0.000000	 0.000000	 0.000000	 1.000000
113	 0.991564	 0.052744	-0.118379	 0.651565	-0.057453	 0.997664	-0.036677	-0.067753	 0.116164	 0.043181	 0.992304	 0.209550	 0.000000	 0.000000	 0.000000	 1.000000
114	 0.991335	 0.051483	-0.120826	 0.659364	-0.056160	 0.997777	-0.035578	-0.069031	 0.118721	 0.042067	 0.992049	 0.191972	 0.000000	 0.000000	 0.000000	 1.000000
115	 0.991201	 0.050056	-0.122517	 0.666681	-0.054530	 0.997944	-0.033391	-0.070024	 0.120588	 0.039789	 0.991917	 0.174243	 0.000000	 0.000000	 0.000000	 1.000000
116	 0.991607	 0.048014	-0.120017	 0.672582	-0.052397	 0.998052	-0.033580	-0.070521	 0.118165	 0.039598	 0.992216	 0.159566	 0.000000	 0.000000	 0.000000	 1.000000
117	 0.992177	 0.046404	-0.115871	 0.679376	-0.050889	 0.998046	-0.035994	-0.071123	 0.113969	 0.041620	 0.992625	 0.142095	 0.000000	 0.000000	 0.000000	 1.000000
118	 0.992897	 0.045470	-0.109926	 0.685955	-0.051583	 0.997230	-0.053355	-0.071662	 0.107192	 0.058660	 0.992521	 0.125792	 0.000000	 0.000000	 0.000000	 1.000000
119	 0.993402	 0.043202	-0.106210	 0.691692	-0.049555	 0.997081	-0.057860	-0.071645	 0.103398	 0.062756	 0.992674	 0.108196	 0.000000	 0.000000	 0.000000	 1.000000
120	 0.993627	 0.042188	-0.104501	 0.696233	-0.047719	 0.997549	-0.050946	-0.071401	 0.102092	 0.055622	 0.993233	 0.091877	 0.000000	 0.000000	 0.000000	 1.000000
121	 0.993433	 0.042844	-0.106070	 0.701028	-0.048887	 0.997277	-0.054975	-0.071195	 0.103423	 0.059813	 0.992853	 0.074122	 0.000000	 0.000000	 0.000000	 1.000000
122	 0.993411	 0.046419	-0.104764	 0.705356	-0.052055	 0.997294	-0.051666	-0.070774	 0.102080	 0.056792	 0.993168	 0.056547	 0.000000	 0.000000	 0.000000	 1.000000
123	 0.993422	 0.049306	-0.103330	 0.708688	-0.055650	 0.996668	-0.059389	-0.070371	 0.100057	 0.064763	 0.992888	 0.042697	 0.000000	 0.000000	 0.000000	 1.000000
124	 0.993006	 0.050540	-0.106684	 0.711777	-0.056659	 0.996860	-0.055075	-0.069406	 0.103564	 0.060748	 0.992781	 0.024982	 0.000000	 0.000000	 0.000000	 1.000000
125	 0.992767	 0.051305	-0.108524	 0.714488	-0.057162	 0.997021	-0.051527	-0.068054	 0.105555	 0.057371	 0.992772	 0.007051	 0.000000	 0.000000	 0.000000	 1.000000
126	 0.992873	 0.053418	-0.106516	 0.716944	-0.058779	 0.997113	-0.047815	-0.066239	 0.103652	 0.053748	 0.993174	-0.010865	 0.000000	 0.000000	 0.000000	 1.000000
127	 0.992760	 0.054602	-0.106972	 0.718836	-0.059473	 0.997298	-0.042860	-0.064464	 0.104341	 0.048923	 0.993351	-0.026038	 0.000000	 0.000000	 0.000000	 1.000000
128	 0.992290	 0.054642	-0.111227	 0.720815	-0.059123	 0.997541	-0.037360	-0.062131	 0.108908	 0.043659	 0.993105	-0.043724	 0.000000	 0.000000	 0.000000	 1.000000
129	 0.991690	 0.056659	-0.115485	 0.722714	-0.060610	 0.997671	-0.030971	-0.059584	 0.113458	 0.037724	 0.992838	-0.061098	 0.000000	 0.000000	 0.000000	 1.000000
130	 0.991287	 0.059059	-0.117723	 0.724381	-0.062367	 0.997741	-0.024596	-0.057365	 0.116000	 0.031733	 0.992753	-0.075656	 0.000000	 0.000000	 0.000000	 1.000000
131	 0.991070	 0.062262	-0.117900	 0.727178	-0.065006	 0.997685	-0.019558	-0.054690	 0.116405	 0.027056	 0.992843	-0.094353	 0.000000	 0.000000	 0.000000	 1.000000
132	 0.991237	 0.063894	-0.115608	 0.729802	-0.066166	 0.997674	-0.015919	-0.052648	 0.114317	 0.023437	 0.993177	-0.107779	 0.000000	 0.000000	 0.000000	 1.000000
133	 0.991447	 0.064426	-0.113486	 0.733259	-0.065935	 0.997771	-0.009591	-0.050631	 0.112611	 0.016998	 0.993502	-0.122608	 0.000000	 0.000000	 0.000000	 1.000000
134	 0.991583	 0.061706	-0.113812	 0.737256	-0.062623	 0.998021	-0.004494	-0.048821	 0.113304	 0.011589	 0.993500	-0.136608	 0.000000	 0.000000	 0.000000	 1.000000
135	 0.991664	 0.059744	-0.114151	 0.741933	-0.060239	 0.998179	-0.000884	-0.047080	 0.113884	 0.007758	 0.993470	-0.149902	 0.000000	 0.000000	 0.000000	 1.000000
136	 0.992016	 0.059235	-0.111320	 0.747048	-0.059656	 0.998214	-0.000454	-0.045448	 0.111089	 0.007096	 0.993792	-0.162254	 0.000000	 0.000000	 0.000000	 1.000000
137	 0.992257	 0.063100	-0.106970	 0.751743	-0.063521	 0.997975	-0.000540	-0.044254	 0.106715	 0.007335	 0.994269	-0.172160	 0.000000	 0.000000	 0.000000	 1.000000
138	 0.992536	 0.072631	-0.097966	 0.757689	-0.073193	 0.997309	-0.002214	-0.043043	 0.097540	 0.009372	 0.995194	-0.182633	 0.000000	 0.000000	 0.000000	 1.000000
139	 0.992235	 0.083144	-0.092513	 0.762395	-0.083840	 0.996464	-0.003757	-0.041762	 0.091875	 0.011488	 0.995711	-0.190514	 0.000000	 0.000000	 0.000000	 1.000000
140	 0.991252	 0.099894	-0.086299	 0.768507	-0.100573	 0.994913	-0.003726	-0.040491	 0.085493	 0.012375	 0.996268	-0.198556	 0.000000	 0.000000	 0.000000	 1.000000
141	 0.990118	 0.114754	-0.080668	 0.773655	-0.115333	 0.993312	-0.002812	-0.038972	 0.079814	 0.012089	 0.996742	-0.204462	 0.000000	 0.000000	 0.000000	 1.000000
